                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    130,                0.65697,                0.65703,                 1.0762,                0.77159,                0.77477,                0.84676,                0.77216,                0.47399,                0.64574,                0.90453,              0.0081756,              0.0081756,              0.0081756
                    131,                0.65281,                0.64415,                 1.0761,                0.79216,                0.76315,                 0.8479,                0.77339,                 0.4738,                0.64881,                0.90496,              0.0081614,              0.0081614,              0.0081614
                    132,                0.65535,                0.64965,                  1.081,                0.76534,                0.78429,                0.84702,                 0.7722,                 0.4738,                0.65118,                0.90492,              0.0081473,              0.0081473,              0.0081473
                    133,                0.64842,                 0.6438,                 1.0755,                0.76713,                0.78853,                0.84804,                0.77221,                0.47456,                 0.6508,                0.90489,              0.0081331,              0.0081331,              0.0081331
                    134,                0.64542,                0.63473,                 1.0694,                0.76314,                0.79332,                0.84706,                0.77024,                0.47521,                0.65115,                0.90547,               0.008119,               0.008119,               0.008119
                    135,                0.65166,                0.64419,                 1.0782,                0.76786,                0.80043,                0.84714,                0.77135,                 0.4751,                0.65034,                0.90499,              0.0081049,              0.0081049,              0.0081049
                    136,                0.65445,                0.63452,                  1.069,                0.75082,                 0.8106,                0.84787,                0.77263,                 0.4757,                0.65366,                0.90478,              0.0080907,              0.0080907,              0.0080907
                    137,                0.64822,                0.63938,                 1.0676,                0.75851,                0.81284,                0.84841,                0.77375,                 0.4746,                 0.6513,                0.90376,              0.0080766,              0.0080766,              0.0080766
                    138,                0.64675,                0.63894,                 1.0705,                0.75679,                0.81517,                0.84916,                0.77572,                0.47532,                0.64959,                0.90372,              0.0080624,              0.0080624,              0.0080624
                    139,                0.63568,                0.63315,                 1.0602,                0.76194,                0.81073,                0.84825,                0.77477,                0.47389,                0.64796,                0.90252,              0.0080483,              0.0080483,              0.0080483
                    140,                0.63639,                0.62825,                 1.0678,                 0.7624,                0.80408,                0.84814,                0.77482,                0.47418,                0.64839,                0.90261,              0.0080341,              0.0080341,              0.0080341
                    141,                0.64029,                0.63529,                 1.0685,                0.75948,                 0.8056,                0.84758,                  0.773,                0.47339,                0.64909,                0.90194,                0.00802,                0.00802,                0.00802
                    142,                0.64084,                0.62797,                 1.0655,                0.75831,                0.80613,                0.84758,                0.77334,                0.47295,                0.65075,                0.90142,              0.0080059,              0.0080059,              0.0080059
                    143,                0.64602,                 0.6324,                 1.0643,                0.75116,                0.81126,                0.84739,                0.77278,                0.47287,                0.65056,                0.90119,              0.0079917,              0.0079917,              0.0079917
                    144,                0.64696,                0.63126,                 1.0714,                0.75278,                0.81117,                0.84695,                0.77273,                0.47245,                 0.6494,                0.90031,              0.0079776,              0.0079776,              0.0079776
                    145,                0.64297,                0.62883,                 1.0686,                0.75355,                0.81402,                0.84656,                0.77279,                0.47217,                0.65024,                0.89993,              0.0079634,              0.0079634,              0.0079634
                    146,                0.63847,                0.62495,                  1.069,                0.75285,                0.81793,                0.84567,                0.77304,                 0.4719,                0.64903,                0.89982,              0.0079493,              0.0079493,              0.0079493
                    147,                0.63896,                0.62131,                 1.0623,                0.75453,                0.81485,                0.84531,                0.77273,                0.47187,                0.64824,                0.89978,              0.0079351,              0.0079351,              0.0079351
                    148,                0.64341,                0.61802,                  1.063,                 0.7543,                0.81635,                0.84373,                0.77081,                0.47156,                0.64822,                0.89942,               0.007921,               0.007921,               0.007921
                    149,                0.63392,                0.61591,                 1.0581,                0.75362,                0.82121,                0.84361,                0.76983,                 0.4714,                0.64817,                0.89922,              0.0079069,              0.0079069,              0.0079069
                    150,                0.64129,                0.61485,                 1.0627,                0.75381,                0.82171,                0.84357,                0.77016,                0.47169,                0.64817,                0.89938,              0.0078927,              0.0078927,              0.0078927
                    151,                  0.631,                0.61864,                 1.0602,                0.75552,                0.81761,                0.84451,                0.77047,                0.47189,                0.64717,                0.89954,              0.0078786,              0.0078786,              0.0078786
                    152,                0.64989,                0.62517,                 1.0666,                0.75634,                0.81325,                0.84424,                0.77009,                0.47205,                0.64672,                 0.8996,              0.0078644,              0.0078644,              0.0078644
                    153,                0.62861,                 0.6079,                  1.061,                 0.7564,                 0.8112,                0.84396,                0.77005,                0.47197,                 0.6487,                 0.8995,              0.0078503,              0.0078503,              0.0078503
                    154,                0.63699,                0.61366,                 1.0531,                0.76174,                0.80748,                0.84442,                0.77147,                0.47147,                0.64894,                0.89921,              0.0078361,              0.0078361,              0.0078361
                    155,                0.62854,                0.61631,                 1.0603,                0.77163,                0.79758,                0.84481,                0.77079,                 0.4713,                0.64996,                0.89904,               0.007822,               0.007822,               0.007822
