                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     87,                0.70196,                0.74806,                 1.1246,                0.76966,                0.77008,                0.84372,                0.76241,                0.48552,                 0.6529,                 0.9257,              0.0087837,              0.0087837,              0.0087837
                     88,                0.69278,                0.74243,                   1.12,                0.73516,                0.80852,                0.84333,                0.76047,                0.49006,                0.65179,                 0.9294,              0.0087696,              0.0087696,              0.0087696
                     89,                0.69513,                0.74605,                 1.1162,                0.76595,                0.77597,                0.84438,                0.76348,                0.48676,                0.65159,                0.92097,              0.0087554,              0.0087554,              0.0087554
                     90,                0.69519,                0.73594,                 1.1166,                 0.7373,                 0.7902,                0.83875,                0.75964,                0.48709,                 0.6533,                0.92006,              0.0087413,              0.0087413,              0.0087413
                     91,                0.68408,                 0.7274,                 1.1111,                 0.7907,                0.74459,                0.84151,                0.76146,                0.48579,                0.65183,                0.92281,              0.0087271,              0.0087271,              0.0087271
                     92,                0.68924,                0.72927,                 1.1177,                 0.7745,                 0.7613,                  0.839,                0.75938,                0.48397,                0.65052,                0.92149,               0.008713,               0.008713,               0.008713
                     93,                0.69042,                0.73155,                 1.1104,                0.74136,                0.81393,                0.84224,                0.76409,                0.48274,                0.66262,                0.92319,              0.0086989,              0.0086989,              0.0086989
                     94,                0.68036,                0.72286,                 1.1137,                0.71467,                0.83648,                0.83912,                0.76147,                0.47889,                0.66001,                 0.9196,              0.0086847,              0.0086847,              0.0086847
                     95,                0.67308,                0.70958,                 1.1054,                0.72285,                0.82782,                0.84183,                 0.7618,                0.48061,                0.65048,                0.91885,              0.0086706,              0.0086706,              0.0086706
                     96,                0.68304,                0.71962,                 1.1041,                0.75394,                 0.8032,                0.84489,                0.76253,                0.47702,                0.64809,                0.91646,              0.0086564,              0.0086564,              0.0086564
                     97,                0.68397,                0.71953,                 1.1092,                0.77595,                0.76385,                0.83604,                0.75546,                0.47843,                0.65267,                0.91476,              0.0086423,              0.0086423,              0.0086423
                     98,                0.67554,                0.69945,                 1.1015,                0.78183,                0.77152,                0.83558,                0.75782,                0.47487,                0.63719,                0.91388,              0.0086281,              0.0086281,              0.0086281
                     99,                0.68207,                0.71131,                 1.1109,                0.76147,                0.79683,                0.84143,                0.76433,                0.47183,                0.63571,                0.91438,               0.008614,               0.008614,               0.008614
                    100,                0.67285,                0.71092,                 1.1049,                0.75857,                0.79602,                0.84291,                0.76596,                0.47228,                0.64005,                0.91544,              0.0085999,              0.0085999,              0.0085999
                    101,                0.68071,                0.69952,                 1.1042,                0.78811,                0.75803,                0.84483,                0.76777,                0.47285,                0.64172,                0.91436,              0.0085857,              0.0085857,              0.0085857
                    102,                0.67741,                0.71169,                 1.1011,                 0.7647,                0.79338,                0.84225,                0.76649,                0.47456,                0.64606,                0.91467,              0.0085716,              0.0085716,              0.0085716
                    103,                0.67125,                0.71389,                 1.0987,                 0.7551,                0.79453,                0.84016,                0.76608,                0.47385,                 0.6541,                0.91424,              0.0085574,              0.0085574,              0.0085574
                    104,                0.68297,                0.71089,                 1.1017,                0.77351,                0.77669,                0.84277,                0.76729,                 0.4735,                0.66313,                0.91185,              0.0085433,              0.0085433,              0.0085433
                    105,                0.67843,                0.70723,                 1.0999,                 0.7898,                0.77205,                 0.8473,                0.77262,                0.47121,                 0.6446,                0.90893,              0.0085291,              0.0085291,              0.0085291
                    106,                0.67583,                0.69817,                 1.0965,                0.79289,                0.76857,                0.84317,                0.76669,                0.47041,                0.64917,                0.91039,               0.008515,               0.008515,               0.008515
