                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    112,                0.60578,                0.72291,                 1.1152,                0.77784,                0.81483,                0.86776,                0.79651,                0.44152,                0.59721,                0.94171,              0.0084301,              0.0084301,              0.0084301
                    113,                 0.6066,                0.71025,                 1.1115,                0.81398,                 0.7845,                 0.8651,                0.79534,                0.44033,                0.59822,                0.94041,               0.008416,               0.008416,               0.008416
                    114,                0.61414,                0.71507,                 1.1171,                0.81484,                0.77851,                0.86599,                0.79544,                0.43905,                0.60254,                0.94028,              0.0084019,              0.0084019,              0.0084019
                    115,                0.61245,                0.72605,                 1.1081,                0.79591,                0.79788,                0.86773,                0.79719,                 0.4386,                 0.6017,                 0.9397,              0.0083877,              0.0083877,              0.0083877
                    116,                0.60726,                0.71473,                 1.1114,                 0.7919,                0.81296,                 0.8662,                0.79438,                0.43965,                0.59807,                0.94108,              0.0083736,              0.0083736,              0.0083736
                    117,                0.61528,                 0.7191,                 1.1158,                0.78439,                 0.8238,                0.86681,                0.79473,                0.43995,                0.59498,                0.94031,              0.0083594,              0.0083594,              0.0083594
                    118,                0.60971,                0.71389,                 1.1173,                0.79111,                0.81133,                0.86524,                0.79384,                0.43949,                0.59975,                0.94024,              0.0083453,              0.0083453,              0.0083453
                    119,                0.60563,                0.70977,                 1.1145,                 0.7864,                0.81266,                0.86522,                0.79223,                0.44215,                0.59988,                0.94233,              0.0083311,              0.0083311,              0.0083311
                    120,                0.60768,                 0.7112,                 1.1099,                0.77444,                0.83347,                0.86525,                0.79314,                0.44252,                0.59981,                 0.9436,               0.008317,               0.008317,               0.008317
                    121,                0.60061,                0.70013,                 1.1107,                0.81093,                0.78868,                0.86809,                0.79724,                0.44091,                0.59415,                0.94162,              0.0083029,              0.0083029,              0.0083029
                    122,                0.60346,                0.69688,                 1.1016,                0.79369,                0.81253,                0.86896,                 0.7978,                0.43915,                0.59473,                0.93917,              0.0082887,              0.0082887,              0.0082887
                    123,                0.59917,                0.70481,                  1.103,                 0.7885,                0.82049,                 0.8698,                0.79875,                0.43914,                0.59522,                 0.9385,              0.0082746,              0.0082746,              0.0082746
                    124,                0.60309,                0.71426,                 1.1068,                0.79582,                0.81255,                0.86724,                0.79659,                0.43729,                0.59974,                0.93736,              0.0082604,              0.0082604,              0.0082604
                    125,                0.59514,                0.68906,                 1.1093,                 0.7953,                0.81048,                0.86806,                 0.7978,                0.43702,                0.59888,                0.93746,              0.0082463,              0.0082463,              0.0082463
                    126,                0.60147,                0.69375,                 1.1035,                0.80641,                 0.8037,                0.86828,                0.79699,                0.43584,                0.59889,                 0.9372,              0.0082321,              0.0082321,              0.0082321
                    127,                0.59747,                 0.6893,                 1.0967,                0.79956,                0.81253,                0.86657,                 0.7959,                0.43527,                0.60197,                0.93709,               0.008218,               0.008218,               0.008218
                    128,                0.59713,                0.68981,                 1.1031,                0.80923,                0.80471,                0.86513,                0.79554,                0.43571,                0.60102,                0.93763,              0.0082039,              0.0082039,              0.0082039
                    129,                0.60424,                 0.6915,                 1.1148,                0.79587,                0.81256,                 0.8646,                0.79604,                0.43625,                0.60257,                0.93812,              0.0081897,              0.0081897,              0.0081897
                    130,                0.60399,                0.69278,                 1.1018,                 0.7996,                0.81097,                0.86548,                 0.7974,                0.43649,                0.60303,                0.93855,              0.0081756,              0.0081756,              0.0081756
                    131,                0.59947,                0.68031,                 1.1045,                0.79441,                   0.81,                0.86616,                0.79726,                0.43717,                0.60428,                0.93946,              0.0081614,              0.0081614,              0.0081614
                    132,                0.59189,                 0.6929,                 1.1052,                0.79594,                0.81065,                0.86493,                0.79673,                0.43679,                0.60074,                 0.9383,              0.0081473,              0.0081473,              0.0081473
                    133,                0.59354,                0.68384,                 1.1019,                 0.8014,                0.80967,                0.86604,                 0.7963,                0.43727,                0.60112,                 0.9379,              0.0081331,              0.0081331,              0.0081331
