                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    105,                0.69782,                0.73144,                 1.0924,                0.72519,                0.80384,                0.84271,                0.76663,                0.48878,                0.67335,                0.90481,              0.0085291,              0.0085291,              0.0085291
                    106,                0.69805,                0.72055,                 1.0908,                0.74324,                0.77495,                 0.8413,                0.76554,                0.48594,                0.67628,                0.90344,               0.008515,               0.008515,               0.008515
                    107,                0.69116,                0.72418,                 1.0874,                0.76918,                0.76699,                0.84195,                0.76421,                0.48585,                0.67624,                0.90487,              0.0085009,              0.0085009,              0.0085009
                    108,                0.69596,                0.72326,                 1.0918,                0.76987,                0.76658,                0.84145,                0.76438,                0.48614,                0.67428,                 0.9061,              0.0084867,              0.0084867,              0.0084867
                    109,                0.69309,                0.71537,                 1.0882,                0.76381,                0.76551,                 0.8409,                0.76586,                 0.4828,                0.68078,                0.90277,              0.0084726,              0.0084726,              0.0084726
                    110,                0.69319,                0.70909,                 1.0892,                0.77096,                0.77022,                0.84069,                0.76615,                 0.4827,                0.67826,                0.90296,              0.0084584,              0.0084584,              0.0084584
                    111,                 0.6886,                0.69813,                 1.0868,                0.73302,                 0.7997,                0.83688,                0.76383,                0.48187,                0.68034,                0.90146,              0.0084443,              0.0084443,              0.0084443
                    112,                0.68882,                0.70882,                 1.0833,                0.78141,                0.74544,                 0.8338,                0.76101,                0.48175,                0.68675,                0.90258,              0.0084301,              0.0084301,              0.0084301
                    113,                 0.6927,                0.70497,                 1.0893,                0.76808,                0.75361,                0.83109,                0.75731,                 0.4803,                 0.6884,                0.90174,               0.008416,               0.008416,               0.008416
                    114,                0.69094,                0.70292,                 1.0845,                0.76614,                0.75281,                0.83044,                0.75775,                   0.48,                0.69401,                0.90082,              0.0084019,              0.0084019,              0.0084019
                    115,                0.69127,                0.71181,                 1.0812,                0.74926,                0.77876,                 0.8301,                0.75747,                 0.4809,                0.69503,                0.90064,              0.0083877,              0.0083877,              0.0083877
                    116,                0.68023,                0.69921,                  1.074,                0.76547,                  0.771,                0.83495,                0.76184,                0.47908,                0.68512,                0.89975,              0.0083736,              0.0083736,              0.0083736
                    117,                 0.6899,                0.69924,                 1.0818,                0.76808,                0.76838,                0.83168,                0.75979,                 0.4754,                0.68121,                 0.8957,              0.0083594,              0.0083594,              0.0083594
                    118,                 0.6864,                0.69727,                 1.0789,                0.76162,                0.77602,                0.83419,                0.76006,                0.47706,                 0.6759,                0.89609,              0.0083453,              0.0083453,              0.0083453
                    119,                0.69027,                0.70223,                 1.0818,                 0.7623,                0.77777,                  0.837,                0.76343,                0.47512,                0.67295,                0.89483,              0.0083311,              0.0083311,              0.0083311
                    120,                 0.6882,                0.69899,                 1.0779,                0.76994,                 0.7761,                0.83741,                 0.7641,                0.47444,                0.67553,                0.89415,               0.008317,               0.008317,               0.008317
                    121,                0.67435,                0.69156,                 1.0739,                0.77086,                0.78125,                0.83833,                0.76347,                0.47324,                0.67278,                0.89334,              0.0083029,              0.0083029,              0.0083029
                    122,                0.67817,                0.68066,                 1.0692,                 0.7571,                0.78628,                0.83812,                0.76534,                0.47212,                0.67069,                0.89253,              0.0082887,              0.0082887,              0.0082887
                    123,                0.67645,                0.68658,                 1.0697,                0.76313,                 0.7865,                0.83755,                0.76354,                0.47225,                0.67057,                0.89219,              0.0082746,              0.0082746,              0.0082746
                    124,                0.67801,                0.70113,                 1.0728,                0.76759,                0.77939,                 0.8363,                0.76199,                0.47199,                0.67145,                0.89202,              0.0082604,              0.0082604,              0.0082604
                    125,                0.67091,                0.68093,                 1.0747,                0.77659,                0.76672,                0.83514,                0.76142,                0.47152,                0.66996,                0.89134,              0.0082463,              0.0082463,              0.0082463
                    126,                0.66861,                 0.6637,                 1.0665,                0.76473,                0.76614,                0.83287,                0.76043,                0.47107,                0.67297,                0.89137,              0.0082321,              0.0082321,              0.0082321
                    127,                0.67717,                0.67692,                 1.0702,                0.76002,                0.77149,                0.83074,                0.75707,                0.47194,                 0.6798,                0.89196,               0.008218,               0.008218,               0.008218
                    128,                0.67582,                0.67454,                  1.067,                 0.7824,                0.75186,                0.83113,                0.75731,                0.47318,                 0.6808,                0.89216,              0.0082039,              0.0082039,              0.0082039
                    129,                0.67888,                0.68214,                 1.0743,                0.75074,                0.78809,                0.83162,                0.75883,                 0.4745,                0.68021,                0.89264,              0.0081897,              0.0081897,              0.0081897
                    130,                 0.6688,                0.67744,                 1.0649,                0.74748,                0.79807,                0.82964,                0.75758,                0.47463,                0.67991,                0.89294,              0.0081756,              0.0081756,              0.0081756
                    131,                0.67512,                0.67329,                 1.0701,                0.75083,                0.79337,                0.83062,                0.75932,                0.47483,                 0.6802,                0.89273,              0.0081614,              0.0081614,              0.0081614
                    132,                0.66697,                0.66921,                 1.0672,                0.78636,                0.75885,                0.82965,                 0.7577,                  0.474,                 0.6818,                0.89221,              0.0081473,              0.0081473,              0.0081473
                    133,                0.66448,                0.66622,                 1.0649,                0.77715,                0.76059,                0.82906,                 0.7561,                0.47478,                0.67926,                 0.8919,              0.0081331,              0.0081331,              0.0081331
                    134,                0.65774,                0.66181,                 1.0554,                0.77627,                0.76307,                0.82906,                0.75608,                0.47451,                0.67671,                0.89087,               0.008119,               0.008119,               0.008119
                    135,                0.66452,                0.66224,                 1.0662,                0.77602,                 0.7675,                0.83012,                0.75809,                0.47298,                0.67287,                0.88979,              0.0081049,              0.0081049,              0.0081049
                    136,                0.66932,                0.66691,                 1.0642,                0.77368,                0.77032,                0.83264,                0.75949,                0.47305,                0.67107,                0.88976,              0.0080907,              0.0080907,              0.0080907
                    137,                0.66466,                0.65991,                  1.058,                 0.7564,                0.79024,                0.83346,                0.75968,                0.47284,                0.67036,                0.88953,              0.0080766,              0.0080766,              0.0080766
                    138,                 0.6651,                0.65861,                 1.0632,                0.75549,                 0.7976,                0.83418,                 0.7608,                0.47319,                0.66918,                0.88951,              0.0080624,              0.0080624,              0.0080624
                    139,                0.65429,                0.66245,                 1.0551,                0.77547,                0.77064,                0.83507,                0.76153,                  0.473,                0.67026,                0.88971,              0.0080483,              0.0080483,              0.0080483
                    140,                0.65455,                0.65971,                 1.0607,                0.78013,                0.77342,                0.83489,                 0.7624,                0.47249,                0.67223,                 0.8892,              0.0080341,              0.0080341,              0.0080341
                    141,                0.65894,                0.66012,                 1.0605,                0.77388,                 0.7801,                0.83445,                0.76191,                 0.4722,                0.67396,                0.88934,                0.00802,                0.00802,                0.00802
                    142,                0.65896,                0.65221,                 1.0597,                0.74651,                0.81028,                0.83511,                0.76229,                0.47191,                0.67258,                0.88915,              0.0080059,              0.0080059,              0.0080059
                    143,                0.66181,                0.65759,                 1.0545,                 0.7474,                0.80398,                0.83485,                0.76193,                0.47109,                0.67543,                0.88857,              0.0079917,              0.0079917,              0.0079917
                    144,                0.65714,                0.65193,                 1.0601,                0.76243,                  0.784,                0.83408,                 0.7612,                0.47054,                0.67578,                0.88817,              0.0079776,              0.0079776,              0.0079776
                    145,                0.65568,                0.65302,                 1.0606,                0.73298,                0.81556,                0.83355,                0.76137,                0.47023,                0.67559,                 0.8879,              0.0079634,              0.0079634,              0.0079634
                    146,                0.65387,                0.65175,                 1.0592,                0.73223,                0.81705,                0.83109,                0.75919,                0.47066,                0.67705,                0.88788,              0.0079493,              0.0079493,              0.0079493
                    147,                 0.6509,                0.64268,                 1.0538,                0.72789,                0.81837,                0.83117,                0.75987,                0.47127,                0.67809,                0.88809,              0.0079351,              0.0079351,              0.0079351
                    148,                0.65883,                0.64989,                 1.0529,                0.75938,                0.78243,                0.82954,                0.75799,                0.47145,                0.68155,                0.88798,               0.007921,               0.007921,               0.007921
                    149,                0.65203,                0.64282,                 1.0479,                0.77716,                0.76253,                0.82886,                0.75647,                0.47146,                  0.683,                 0.8876,              0.0079069,              0.0079069,              0.0079069
                    150,                0.65458,                0.64305,                  1.053,                0.77541,                0.76866,                0.82859,                0.75667,                0.47129,                0.68276,                0.88761,              0.0078927,              0.0078927,              0.0078927
                    151,                0.64909,                0.64814,                 1.0483,                0.77804,                0.76357,                0.82846,                0.75733,                0.47163,                0.68256,                0.88763,              0.0078786,              0.0078786,              0.0078786
                    152,                0.66499,                0.65201,                 1.0587,                 0.7857,                0.76058,                0.82898,                 0.7586,                 0.4715,                0.68283,                0.88746,              0.0078644,              0.0078644,              0.0078644
