                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.66223,                0.65911,                 1.0754,                0.76255,                 0.7953,                0.85211,                0.78043,                0.45781,                0.64573,                0.90469,              0.0078361,              0.0078361,              0.0078361
                    155,                0.65449,                0.66499,                 1.0873,                0.76376,                0.79481,                0.85203,                0.78066,                0.45776,                0.64497,                0.90435,               0.007822,               0.007822,               0.007822
                    156,                0.65797,                0.66205,                  1.086,                 0.7621,                0.79681,                0.85257,                0.78075,                0.45733,                0.64508,                0.90402,              0.0078079,              0.0078079,              0.0078079
                    157,                0.64604,                0.65478,                 1.0799,                 0.7579,                0.80146,                0.85203,                0.78112,                0.45677,                0.64527,                 0.9037,              0.0077937,              0.0077937,              0.0077937
                    158,                 0.6601,                0.66145,                 1.0829,                0.75876,                0.80311,                0.85186,                0.78102,                0.45626,                0.64464,                0.90333,              0.0077796,              0.0077796,              0.0077796
                    159,                0.65718,                0.66434,                 1.0758,                0.75969,                0.80135,                0.85178,                0.78043,                0.45605,                0.64408,                0.90302,              0.0077654,              0.0077654,              0.0077654
                    160,                0.64274,                0.64882,                 1.0726,                0.76333,                0.79885,                0.85187,                0.78183,                  0.456,                0.64279,                0.90277,              0.0077513,              0.0077513,              0.0077513
                    161,                0.64596,                0.65118,                 1.0728,                0.76561,                0.79605,                 0.8516,                0.78183,                0.45614,                0.64111,                0.90254,              0.0077371,              0.0077371,              0.0077371
                    162,                0.64911,                0.64942,                 1.0749,                0.76539,                0.80001,                0.85182,                0.78245,                0.45576,                0.64155,                0.90212,               0.007723,               0.007723,               0.007723
                    163,                0.65288,                0.66714,                  1.076,                 0.7657,                0.79851,                0.85182,                0.78241,                0.45559,                0.64157,                0.90186,              0.0077089,              0.0077089,              0.0077089
                    164,                0.65032,                0.66128,                 1.0795,                 0.7626,                0.80375,                0.85205,                0.78245,                0.45548,                0.64065,                0.90183,              0.0076947,              0.0076947,              0.0076947
                    165,                0.65432,                0.66652,                 1.0775,                  0.758,                0.80463,                0.85159,                0.78208,                0.45566,                0.64086,                0.90177,              0.0076806,              0.0076806,              0.0076806
                    166,                 0.6481,                0.63868,                 1.0796,                0.75884,                0.80735,                0.85142,                 0.7818,                0.45575,                0.64104,                0.90175,              0.0076664,              0.0076664,              0.0076664
                    167,                 0.6528,                0.65081,                 1.0738,                0.75801,                0.80753,                0.85143,                0.78223,                0.45588,                0.64078,                0.90172,              0.0076523,              0.0076523,              0.0076523
                    168,                0.64507,                0.65357,                 1.0778,                0.75587,                0.80916,                 0.8519,                0.78151,                0.45562,                0.64084,                0.90135,              0.0076381,              0.0076381,              0.0076381
                    169,                0.64179,                0.64326,                 1.0675,                0.75608,                0.80873,                0.85191,                 0.7821,                0.45541,                0.64044,                0.90105,               0.007624,               0.007624,               0.007624
                    170,                0.63982,                0.63681,                 1.0681,                0.75023,                0.81441,                0.85179,                0.78151,                0.45542,                0.64184,                 0.9008,              0.0076099,              0.0076099,              0.0076099
                    171,                 0.6439,                0.64129,                 1.0707,                0.75749,                0.80285,                0.85149,                0.78157,                0.45521,                0.64208,                0.90061,              0.0075957,              0.0075957,              0.0075957
                    172,                0.64069,                0.63365,                 1.0656,                0.75844,                0.80376,                0.85115,                0.78022,                0.45511,                0.64218,                0.90048,              0.0075816,              0.0075816,              0.0075816
                    173,                 0.6429,                0.63626,                  1.074,                0.75457,                0.80706,                0.85093,                0.78036,                0.45509,                0.64222,                0.90004,              0.0075674,              0.0075674,              0.0075674
                    174,                0.64324,                0.64371,                 1.0703,                0.75512,                0.80705,                0.85113,                0.77959,                 0.4549,                0.64151,                 0.8997,              0.0075533,              0.0075533,              0.0075533
                    175,                0.64332,                 0.6384,                 1.0709,                0.77769,                0.78426,                0.85064,                0.77915,                 0.4552,                0.64201,                0.89956,              0.0075391,              0.0075391,              0.0075391
                    176,                0.64643,                  0.638,                 1.0667,                0.77941,                0.78326,                0.85038,                0.77849,                0.45508,                0.64204,                 0.8992,               0.007525,               0.007525,               0.007525
                    177,                0.63869,                0.62865,                 1.0667,                0.78301,                 0.7823,                0.85032,                0.77857,                0.45502,                0.64186,                0.89908,              0.0075109,              0.0075109,              0.0075109
                    178,                0.64176,                0.63124,                 1.0634,                0.78308,                0.78165,                0.85077,                0.77899,                 0.4547,                0.64087,                0.89873,              0.0074967,              0.0074967,              0.0074967
                    179,                0.63949,                0.63547,                 1.0678,                 0.7831,                0.78134,                0.85056,                0.77879,                0.45456,                0.64076,                 0.8985,              0.0074826,              0.0074826,              0.0074826
                    180,                0.64099,                0.63497,                 1.0681,                0.78532,                0.77767,                0.85091,                0.77971,                 0.4544,                0.64011,                0.89842,              0.0074684,              0.0074684,              0.0074684
                    181,                0.63875,                0.62816,                 1.0643,                0.75932,                0.80387,                0.85068,                0.77922,                0.45393,                0.63997,                0.89809,              0.0074543,              0.0074543,              0.0074543
                    182,                0.63257,                0.63285,                 1.0627,                0.75893,                0.80533,                0.85083,                 0.7799,                0.45392,                0.63976,                0.89777,              0.0074401,              0.0074401,              0.0074401
                    183,                0.63353,                 0.6328,                  1.057,                0.75957,                 0.8057,                0.85116,                0.78009,                0.45377,                0.63917,                 0.8976,               0.007426,               0.007426,               0.007426
                    184,                0.63016,                0.62503,                  1.059,                0.75796,                0.80963,                0.85105,                0.77992,                0.45356,                0.63908,                0.89745,              0.0074119,              0.0074119,              0.0074119
                    185,                0.63676,                0.62233,                 1.0615,                0.75791,                0.80739,                0.85084,                0.77978,                0.45348,                0.63949,                0.89707,              0.0073977,              0.0073977,              0.0073977
                    186,                0.63884,                0.63251,                 1.0604,                0.76261,                0.80513,                0.85066,                0.78098,                0.45304,                0.63979,                0.89668,              0.0073836,              0.0073836,              0.0073836
                    187,                0.63405,                0.63115,                 1.0562,                0.77682,                0.78941,                0.85072,                0.78125,                0.45299,                0.63949,                0.89652,              0.0073694,              0.0073694,              0.0073694
                    188,                 0.6341,                0.62186,                 1.0566,                0.77491,                0.78987,                0.85122,                0.78078,                0.45289,                0.63901,                0.89645,              0.0073553,              0.0073553,              0.0073553
                    189,                0.63616,                0.62543,                 1.0621,                0.77351,                0.78987,                0.85119,                0.78087,                0.45244,                0.63982,                0.89618,              0.0073411,              0.0073411,              0.0073411
                    190,                0.62964,                0.62084,                 1.0564,                0.76214,                0.80375,                0.85134,                0.78202,                 0.4524,                0.63978,                0.89615,               0.007327,               0.007327,               0.007327
                    191,                0.63016,                0.61437,                 1.0592,                0.76037,                0.80437,                0.85133,                0.78221,                0.45199,                0.63969,                0.89579,              0.0073129,              0.0073129,              0.0073129
                    192,                0.62912,                0.62281,                 1.0505,                0.75858,                0.80621,                0.85185,                0.78276,                0.45188,                0.63962,                0.89551,              0.0072987,              0.0072987,              0.0072987
                    193,                0.62578,                0.62626,                 1.0536,                0.75695,                0.80813,                0.85182,                0.78217,                0.45159,                0.64005,                 0.8953,              0.0072846,              0.0072846,              0.0072846
                    194,                0.63225,                0.61088,                 1.0514,                0.76136,                0.80981,                0.85157,                 0.7821,                0.45168,                0.63994,                0.89535,              0.0072704,              0.0072704,              0.0072704
                    195,                0.62911,                0.62169,                 1.0534,                0.76104,                0.80946,                0.85133,                0.78145,                0.45162,                0.63962,                0.89505,              0.0072563,              0.0072563,              0.0072563
                    196,                0.62749,                 0.6205,                 1.0549,                0.75838,                0.80959,                0.85155,                0.78123,                0.45144,                 0.6393,                0.89504,              0.0072421,              0.0072421,              0.0072421
                    197,                 0.6281,                0.60689,                 1.0527,                0.75752,                0.80894,                0.85118,                0.78195,                0.45129,                0.63959,                0.89474,               0.007228,               0.007228,               0.007228
                    198,                0.63016,                0.60706,                 1.0604,                0.76064,                0.80894,                0.85118,                0.78144,                0.45121,                0.63916,                0.89476,              0.0072139,              0.0072139,              0.0072139
                    199,                0.62895,                0.61377,                   1.05,                0.75469,                0.81078,                0.85125,                0.78173,                 0.4511,                0.63901,                0.89469,              0.0071997,              0.0071997,              0.0071997
                    200,                0.62171,                0.60626,                 1.0506,                 0.7539,                0.81078,                0.85148,                0.78191,                0.45093,                0.63868,                0.89452,              0.0071856,              0.0071856,              0.0071856
                    201,                0.62434,                0.60295,                 1.0485,                0.75548,                0.81002,                0.85161,                0.78217,                0.45086,                0.63829,                0.89424,              0.0071714,              0.0071714,              0.0071714
                    202,                0.62724,                0.59795,                 1.0454,                0.75757,                0.81462,                0.85156,                0.78223,                0.45058,                0.63884,                0.89389,              0.0071573,              0.0071573,              0.0071573
                    203,                0.62804,                0.61244,                 1.0526,                0.75533,                 0.8124,                0.85152,                0.78281,                0.45046,                0.63865,                0.89361,              0.0071431,              0.0071431,              0.0071431
                    204,                0.62436,                0.59411,                 1.0453,                0.75605,                 0.8124,                0.85131,                0.78323,                0.45034,                0.63823,                0.89342,               0.007129,               0.007129,               0.007129
                    205,                0.62826,                0.60325,                 1.0524,                0.75605,                0.81186,                0.85127,                0.78293,                 0.4501,                0.63773,                 0.8931,              0.0071149,              0.0071149,              0.0071149
                    206,                0.62581,                0.60463,                 1.0525,                0.75786,                0.81129,                0.85105,                0.78247,                0.44983,                0.63779,                0.89284,              0.0071007,              0.0071007,              0.0071007
                    207,                0.62604,                0.60427,                 1.0543,                0.75988,                0.80985,                0.85131,                 0.7824,                0.44953,                0.63776,                0.89253,              0.0070866,              0.0070866,              0.0070866
                    208,                0.62126,                0.59263,                 1.0505,                0.76045,                0.81013,                0.85143,                 0.7827,                0.44943,                0.63719,                0.89228,              0.0070724,              0.0070724,              0.0070724
                    209,                 0.6309,                0.60613,                 1.0528,                0.76183,                0.81013,                0.85158,                0.78341,                0.44932,                0.63811,                0.89207,              0.0070583,              0.0070583,              0.0070583
                    210,                0.62618,                0.60298,                 1.0499,                0.75877,                0.81125,                0.85126,                0.78276,                0.44927,                0.63799,                0.89195,              0.0070441,              0.0070441,              0.0070441
                    211,                 0.6224,                0.60398,                 1.0454,                0.75755,                0.81132,                0.85091,                0.78277,                0.44906,                0.63891,                 0.8917,                0.00703,                0.00703,                0.00703
                    212,                0.62335,                0.59774,                 1.0439,                0.75776,                0.81215,                0.85118,                0.78234,                0.44903,                0.63878,                0.89158,              0.0070159,              0.0070159,              0.0070159
                    213,                 0.6176,                0.59261,                 1.0459,                 0.7561,                0.81212,                0.85117,                0.78244,                0.44895,                0.63859,                0.89137,              0.0070017,              0.0070017,              0.0070017
                    214,                0.61835,                0.60257,                 1.0445,                0.75864,                0.80862,                0.85112,                0.78208,                0.44876,                0.63935,                0.89113,              0.0069876,              0.0069876,              0.0069876
                    215,                0.62719,                0.59639,                 1.0446,                0.75891,                0.80933,                0.85113,                0.78245,                0.44867,                0.63937,                0.89093,              0.0069734,              0.0069734,              0.0069734
                    216,                0.61558,                0.59061,                 1.0433,                0.77879,                0.78262,                0.85105,                0.78244,                0.44866,                0.63939,                0.89085,              0.0069593,              0.0069593,              0.0069593
                    217,                0.61624,                0.58419,                  1.044,                0.78028,                0.78364,                0.85113,                0.78216,                0.44842,                0.63883,                0.89057,              0.0069451,              0.0069451,              0.0069451
                    218,                0.61137,                 0.5917,                 1.0407,                0.79552,                0.77736,                0.85121,                0.78231,                0.44826,                 0.6383,                0.89051,               0.006931,               0.006931,               0.006931
                    219,                0.61832,                0.59171,                 1.0384,                0.79121,                0.77862,                0.85124,                0.78215,                0.44847,                0.63851,                0.89044,              0.0069169,              0.0069169,              0.0069169
                    220,                0.60718,                0.59577,                 1.0417,                0.79318,                0.77907,                0.85103,                0.78192,                0.44816,                0.63878,                0.89012,              0.0069027,              0.0069027,              0.0069027
                    221,                0.62489,                0.58375,                 1.0455,                0.79282,                0.77905,                 0.8509,                 0.7817,                0.44814,                0.63829,                0.88982,              0.0068886,              0.0068886,              0.0068886
                    222,                0.61617,                0.58037,                 1.0356,                0.79242,                0.77993,                0.85098,                0.78197,                0.44786,                 0.6386,                0.88956,              0.0068744,              0.0068744,              0.0068744
                    223,                 0.6183,                0.59121,                 1.0414,                0.79303,                  0.779,                0.85101,                0.78204,                0.44788,                0.63883,                0.88945,              0.0068603,              0.0068603,              0.0068603
                    224,                0.60416,                0.57474,                  1.036,                0.79424,                0.78024,                0.85112,                0.78238,                0.44768,                0.63855,                0.88921,              0.0068461,              0.0068461,              0.0068461
                    225,                0.60873,                0.57722,                 1.0386,                0.79302,                0.78078,                0.85094,                0.78216,                0.44756,                0.63846,                0.88898,               0.006832,               0.006832,               0.006832
                    226,                0.61676,                0.59255,                 1.0387,                0.79552,                0.77869,                 0.8509,                0.78231,                0.44768,                0.63873,                0.88894,              0.0068179,              0.0068179,              0.0068179
                    227,                0.61705,                0.58444,                 1.0423,                0.79627,                0.77651,                0.85077,                0.78239,                 0.4476,                0.63911,                0.88873,              0.0068037,              0.0068037,              0.0068037
                    228,                0.61093,                0.58124,                 1.0444,                0.79686,                0.77647,                0.85055,                0.78197,                0.44752,                0.63942,                0.88871,              0.0067896,              0.0067896,              0.0067896
                    229,                0.61445,                0.57724,                 1.0361,                0.79348,                0.77831,                0.85067,                 0.7824,                0.44743,                0.63999,                0.88851,              0.0067754,              0.0067754,              0.0067754
                    230,                0.61144,                0.57704,                 1.0397,                0.78461,                 0.7833,                0.85073,                0.78267,                 0.4473,                0.63981,                0.88843,              0.0067613,              0.0067613,              0.0067613
                    231,                0.60511,                0.57979,                 1.0295,                0.79852,                0.77624,                0.85099,                0.78284,                0.44699,                 0.6401,                0.88822,              0.0067471,              0.0067471,              0.0067471
                    232,                0.60631,                0.57747,                 1.0351,                0.79818,                0.77575,                0.85111,                0.78287,                0.44724,                0.63977,                0.88813,               0.006733,               0.006733,               0.006733
                    233,                0.61177,                0.56888,                 1.0419,                0.80587,                0.76874,                0.85111,                 0.7825,                0.44718,                0.64058,                0.88812,              0.0067189,              0.0067189,              0.0067189
                    234,                0.60025,                0.57032,                 1.0345,                0.78891,                0.78123,                 0.8511,                0.78266,                0.44702,                0.64047,                0.88791,              0.0067047,              0.0067047,              0.0067047
                    235,                0.61358,                0.57677,                 1.0324,                0.79484,                0.77685,                0.85127,                0.78278,                0.44685,                0.64082,                0.88769,              0.0066906,              0.0066906,              0.0066906
                    236,                0.61401,                0.58042,                 1.0398,                0.79152,                0.77877,                0.85118,                0.78217,                0.44693,                0.64101,                0.88762,              0.0066764,              0.0066764,              0.0066764
                    237,                0.61411,                0.57494,                 1.0366,                0.78941,                0.78175,                0.85121,                0.78198,                0.44678,                0.64113,                0.88744,              0.0066623,              0.0066623,              0.0066623
                    238,                0.60323,                0.57318,                 1.0305,                 0.7887,                0.78168,                0.85104,                0.78223,                0.44703,                0.64147,                0.88722,              0.0066481,              0.0066481,              0.0066481
                    239,                0.60943,                0.57039,                 1.0341,                0.78833,                0.78295,                0.85089,                0.78197,                0.44704,                0.64213,                0.88716,               0.006634,               0.006634,               0.006634
                    240,                0.59645,                0.56133,                 1.0277,                0.76925,                0.80444,                0.85059,                0.78332,                0.44705,                0.64268,                0.88707,              0.0066199,              0.0066199,              0.0066199
                    241,                0.60627,                0.56473,                 1.0336,                 0.7761,                0.80046,                0.85066,                0.78164,                0.44696,                0.64353,                 0.8869,              0.0066057,              0.0066057,              0.0066057
                    242,                0.60624,                0.57199,                 1.0367,                0.77729,                0.79913,                0.85055,                0.78248,                0.44698,                0.64443,                0.88663,              0.0065916,              0.0065916,              0.0065916
                    243,                0.60591,                0.57085,                 1.0316,                0.77911,                0.79859,                0.85025,                0.78248,                0.44686,                0.64506,                0.88635,              0.0065774,              0.0065774,              0.0065774
                    244,                0.60399,                0.56827,                 1.0303,                0.77603,                0.79967,                0.85031,                0.78235,                0.44688,                0.64559,                0.88633,              0.0065633,              0.0065633,              0.0065633
                    245,                0.60303,                0.56517,                 1.0325,                0.77386,                0.80367,                0.85002,                0.78186,                0.44678,                0.64596,                0.88619,              0.0065491,              0.0065491,              0.0065491
                    246,                0.59882,                0.56405,                 1.0267,                0.77321,                0.80367,                0.85015,                0.78178,                0.44688,                0.64572,                0.88602,               0.006535,               0.006535,               0.006535
                    247,                0.60212,                0.56174,                 1.0296,                0.77453,                0.80313,                0.85019,                0.78162,                0.44694,                0.64591,                0.88584,              0.0065209,              0.0065209,              0.0065209
                    248,                0.60502,                0.56903,                 1.0273,                0.77564,                0.80144,                0.85011,                0.78111,                0.44701,                0.64623,                0.88575,              0.0065067,              0.0065067,              0.0065067
                    249,                0.59289,                0.56042,                 1.0265,                0.77575,                0.80194,                0.85005,                0.78138,                0.44697,                0.64626,                0.88565,              0.0064926,              0.0064926,              0.0064926
                    250,                0.60171,                0.56049,                 1.0261,                0.77742,                0.80118,                0.85023,                 0.7815,                0.44692,                0.64615,                0.88553,              0.0064784,              0.0064784,              0.0064784
                    251,                0.60574,                 0.5617,                 1.0302,                0.77828,                0.80147,                 0.8503,                0.78091,                0.44711,                0.64553,                0.88543,              0.0064643,              0.0064643,              0.0064643
                    252,                0.60097,                0.56098,                 1.0295,                0.77954,                0.79643,                0.85061,                0.78161,                0.44701,                0.64524,                0.88538,              0.0064501,              0.0064501,              0.0064501
                    253,                0.60613,                 0.5605,                 1.0312,                0.78056,                0.79686,                0.85082,                0.78194,                0.44701,                 0.6451,                0.88519,               0.006436,               0.006436,               0.006436
                    254,                0.60404,                0.55799,                 1.0294,                0.78489,                0.79135,                0.85081,                0.78222,                0.44703,                0.64524,                0.88503,              0.0064219,              0.0064219,              0.0064219
                    255,                0.59334,                0.56448,                 1.0255,                0.78397,                0.79108,                 0.8506,                0.78197,                0.44712,                0.64604,                0.88474,              0.0064077,              0.0064077,              0.0064077
                    256,                 0.5957,                0.54893,                 1.0246,                0.78431,                 0.7907,                0.85088,                0.78154,                0.44696,                0.64554,                0.88445,              0.0063936,              0.0063936,              0.0063936
                    257,                  0.601,                0.56017,                 1.0283,                  0.783,                 0.7907,                0.85065,                0.78103,                0.44698,                0.64578,                0.88432,              0.0063794,              0.0063794,              0.0063794
                    258,                0.59793,                0.55198,                 1.0269,                0.78311,                0.79074,                0.85058,                 0.7823,                0.44718,                0.64567,                0.88429,              0.0063653,              0.0063653,              0.0063653
                    259,                0.60269,                0.56171,                 1.0282,                0.78518,                 0.7907,                0.85025,                0.78169,                0.44732,                 0.6459,                0.88404,              0.0063511,              0.0063511,              0.0063511
                    260,                0.60094,                0.56057,                 1.0322,                0.78437,                 0.7909,                0.85037,                0.78169,                0.44715,                  0.645,                0.88396,               0.006337,               0.006337,               0.006337
                    261,                0.59361,                0.55124,                 1.0243,                0.78626,                0.79005,                0.85045,                0.78181,                0.44698,                0.64538,                0.88387,              0.0063229,              0.0063229,              0.0063229
                    262,                0.59416,                0.54752,                 1.0227,                0.78783,                0.79018,                0.85074,                0.78236,                0.44721,                0.64528,                0.88379,              0.0063087,              0.0063087,              0.0063087
                    263,                0.58582,                0.54762,                 1.0208,                0.80686,                0.77943,                0.85082,                 0.7823,                0.44724,                0.64486,                0.88368,              0.0062946,              0.0062946,              0.0062946
                    264,                0.60373,                0.56072,                 1.0268,                0.78925,                0.78976,                0.85097,                0.78257,                0.44707,                0.64512,                0.88363,              0.0062804,              0.0062804,              0.0062804
                    265,                0.60034,                0.55337,                 1.0249,                 0.7889,                0.78987,                0.85099,                0.78257,                0.44735,                0.64525,                0.88357,              0.0062663,              0.0062663,              0.0062663
                    266,                 0.6018,                0.55155,                 1.0226,                0.80261,                0.78238,                  0.851,                0.78262,                 0.4472,                0.64563,                0.88339,              0.0062521,              0.0062521,              0.0062521
                    267,                0.59348,                0.54877,                 1.0218,                0.80036,                0.78488,                0.85101,                0.78292,                0.44709,                0.64576,                0.88337,               0.006238,               0.006238,               0.006238
                    268,                0.59746,                 0.5463,                 1.0208,                0.79661,                0.78302,                0.85084,                0.78243,                0.44702,                0.64628,                0.88321,              0.0062239,              0.0062239,              0.0062239
                    269,                0.59677,                 0.5433,                 1.0208,                0.79638,                0.78407,                0.85086,                0.78247,                0.44703,                0.64686,                0.88303,              0.0062097,              0.0062097,              0.0062097
                    270,                0.59008,                0.54336,                 1.0167,                0.79443,                0.78527,                0.85084,                0.78271,                0.44702,                0.64644,                0.88297,              0.0061956,              0.0061956,              0.0061956
                    271,                0.58707,                 0.5366,                 1.0226,                0.77749,                0.80112,                0.85103,                0.78326,                0.44683,                0.64723,                0.88271,              0.0061814,              0.0061814,              0.0061814
                    272,                0.58954,                0.54548,                 1.0216,                0.78685,                0.79275,                0.85087,                0.78344,                0.44685,                0.64737,                0.88264,              0.0061673,              0.0061673,              0.0061673
                    273,                0.58604,                0.54201,                 1.0157,                0.78724,                0.78908,                0.85082,                0.78359,                 0.4471,                0.64794,                0.88233,              0.0061531,              0.0061531,              0.0061531
                    274,                 0.5923,                0.54082,                 1.0206,                0.77214,                0.80522,                0.85071,                0.78332,                0.44676,                0.64844,                0.88204,               0.006139,               0.006139,               0.006139
                    275,                0.59318,                0.54218,                 1.0239,                0.77316,                0.80811,                0.85069,                0.78302,                0.44668,                0.64724,                0.88192,              0.0061249,              0.0061249,              0.0061249
                    276,                0.58861,                 0.5483,                 1.0137,                0.77401,                0.80811,                0.85041,                0.78335,                0.44652,                0.64741,                0.88171,              0.0061107,              0.0061107,              0.0061107
                    277,                 0.5902,                0.53851,                 1.0146,                0.77373,                0.80627,                0.85053,                 0.7831,                0.44667,                0.64768,                0.88172,              0.0060966,              0.0060966,              0.0060966
                    278,                0.58559,                0.54346,                  1.018,                0.77219,                0.80865,                0.85074,                0.78372,                0.44651,                0.64781,                0.88143,              0.0060824,              0.0060824,              0.0060824
                    279,                0.59135,                0.54386,                 1.0165,                0.77321,                0.80671,                0.85078,                0.78411,                0.44659,                0.64783,                0.88126,              0.0060683,              0.0060683,              0.0060683
                    280,                0.58644,                0.53576,                 1.0162,                0.77379,                0.80516,                0.85096,                0.78365,                0.44646,                0.64857,                0.88109,              0.0060541,              0.0060541,              0.0060541
                    281,                 0.5893,                0.53346,                 1.0157,                0.77446,                0.80515,                 0.8509,                0.78431,                0.44631,                0.64893,                0.88097,                0.00604,                0.00604,                0.00604
                    282,                0.59268,                0.54317,                 1.0182,                 0.7743,                0.80495,                  0.851,                0.78413,                0.44644,                0.64903,                0.88072,              0.0060259,              0.0060259,              0.0060259
                    283,                0.58312,                0.53596,                 1.0145,                0.77355,                0.80548,                0.85129,                0.78389,                0.44643,                0.64923,                0.88068,              0.0060117,              0.0060117,              0.0060117
                    284,                0.58774,                0.54184,                 1.0184,                0.77443,                0.80577,                0.85126,                0.78436,                0.44647,                0.64923,                0.88071,              0.0059976,              0.0059976,              0.0059976
                    285,                0.58963,                0.53497,                 1.0104,                0.77541,                0.80548,                0.85098,                0.78415,                0.44618,                0.64952,                0.88051,              0.0059834,              0.0059834,              0.0059834
                    286,                0.59262,                0.53704,                 1.0172,                 0.7753,                0.80519,                0.85077,                0.78383,                 0.4463,                0.64917,                 0.8805,              0.0059693,              0.0059693,              0.0059693
                    287,                0.58284,                0.53575,                 1.0162,                0.77457,                0.80519,                0.85088,                0.78411,                0.44611,                 0.6496,                0.88031,              0.0059551,              0.0059551,              0.0059551
                    288,                 0.5838,                  0.529,                 1.0109,                0.77311,                0.80529,                0.85121,                0.78469,                0.44605,                0.64933,                0.88024,               0.005941,               0.005941,               0.005941
                    289,                 0.5939,                0.53829,                  1.016,                0.77246,                0.80563,                0.85086,                0.78413,                0.44615,                0.64961,                0.88015,              0.0059269,              0.0059269,              0.0059269
                    290,                0.58454,                0.52715,                 1.0106,                0.77284,                0.80638,                0.85089,                0.78427,                0.44597,                0.64992,                0.88009,              0.0059127,              0.0059127,              0.0059127
                    291,                0.58135,                0.52826,                 1.0087,                0.77035,                 0.8093,                0.85097,                0.78407,                 0.4462,                0.64995,                0.88005,              0.0058986,              0.0058986,              0.0058986
                    292,                0.57631,                0.52561,                 1.0039,                0.77032,                 0.8093,                0.85094,                0.78432,                0.44577,                0.65004,                0.87981,              0.0058844,              0.0058844,              0.0058844
                    293,                0.58153,                 0.5249,                 1.0073,                 0.7707,                0.80741,                 0.8509,                 0.7843,                0.44593,                0.65077,                0.87969,              0.0058703,              0.0058703,              0.0058703
                    294,                0.58876,                0.53442,                 1.0151,                 0.7709,                0.80806,                0.85123,                 0.7843,                0.44592,                0.65124,                 0.8796,              0.0058561,              0.0058561,              0.0058561
                    295,                 0.5821,                0.52935,                 1.0093,                0.76999,                0.80721,                 0.8511,                0.78464,                0.44595,                0.65165,                0.87944,               0.005842,               0.005842,               0.005842
                    296,                0.58048,                0.52482,                  1.007,                0.76764,                0.81356,                0.85131,                0.78514,                0.44559,                0.65233,                0.87923,              0.0058279,              0.0058279,              0.0058279
                    297,                0.58069,                0.52545,                 1.0114,                0.76785,                0.81204,                0.85095,                0.78465,                0.44575,                0.65266,                0.87922,              0.0058137,              0.0058137,              0.0058137
                    298,                0.57993,                0.52419,                 1.0053,                0.76624,                0.81283,                0.85106,                0.78447,                0.44575,                0.65314,                 0.8791,              0.0057996,              0.0057996,              0.0057996
                    299,                0.58668,                 0.5334,                 1.0112,                0.76752,                0.81092,                0.85093,                0.78448,                0.44578,                0.65298,                0.87901,              0.0057854,              0.0057854,              0.0057854
                    300,                0.57866,                0.52188,                 1.0035,                0.76164,                0.81483,                0.85089,                0.78473,                0.44574,                0.65333,                0.87873,              0.0057713,              0.0057713,              0.0057713
                    301,                 0.5771,                0.52209,                  1.007,                0.76146,                0.81548,                0.85097,                0.78469,                0.44566,                0.65348,                0.87848,              0.0057571,              0.0057571,              0.0057571
                    302,                0.57917,                0.52133,                 1.0094,                0.76062,                0.81878,                0.85117,                0.78478,                0.44538,                0.65411,                0.87848,               0.005743,               0.005743,               0.005743
                    303,                 0.5736,                0.52155,                 1.0034,                0.75979,                0.82001,                0.85118,                0.78474,                0.44535,                0.65383,                0.87831,              0.0057289,              0.0057289,              0.0057289
                    304,                0.58098,                0.52447,                 1.0114,                 0.7591,                0.82103,                0.85142,                0.78506,                0.44537,                0.65401,                 0.8783,              0.0057147,              0.0057147,              0.0057147
                    305,                0.57154,                0.52045,                 1.0019,                 0.7597,                0.82028,                0.85137,                0.78533,                 0.4453,                 0.6542,                0.87817,              0.0057006,              0.0057006,              0.0057006
                    306,                0.57491,                0.52068,                 1.0079,                0.75791,                0.82077,                0.85144,                0.78549,                0.44497,                0.65397,                0.87794,              0.0056864,              0.0056864,              0.0056864
                    307,                0.57557,                0.51775,                 1.0083,                0.75801,                0.82131,                0.85149,                0.78522,                0.44499,                0.65362,                 0.8779,              0.0056723,              0.0056723,              0.0056723
                    308,                0.57465,                0.51512,                 1.0054,                0.75808,                0.82131,                0.85138,                0.78542,                 0.4448,                0.65426,                0.87769,              0.0056581,              0.0056581,              0.0056581
                    309,                0.57219,                0.51527,                 1.0044,                0.75881,                0.82077,                 0.8514,                  0.785,                0.44477,                0.65405,                 0.8776,               0.005644,               0.005644,               0.005644
                    310,                0.57553,                0.51507,                 1.0039,                0.75956,                0.82105,                 0.8514,                0.78597,                 0.4447,                0.65393,                0.87745,              0.0056299,              0.0056299,              0.0056299
                    311,                0.57775,                0.51551,                 1.0112,                0.75877,                0.82077,                0.85133,                0.78628,                0.44477,                0.65321,                0.87728,              0.0056157,              0.0056157,              0.0056157
                    312,                0.57836,                0.51699,                  1.008,                0.75833,                0.82097,                0.85136,                 0.7857,                0.44494,                0.65272,                0.87724,              0.0056016,              0.0056016,              0.0056016
                    313,                0.57188,                0.50948,                 1.0058,                0.75895,                0.82114,                0.85154,                0.78607,                0.44483,                0.65194,                0.87705,              0.0055874,              0.0055874,              0.0055874
