                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                0.60942,                0.60715,                0.98258,                0.80887,                0.80331,                0.86707,                0.79221,                0.45707,                0.60654,                0.84966,              0.0090666,              0.0090666,              0.0090666
                     68,                0.60159,                0.60519,                0.97502,                0.81486,                0.78498,                0.86057,                0.78686,                0.45355,                0.62819,                0.84296,              0.0090524,              0.0090524,              0.0090524
                     69,                0.61713,                0.60278,                0.97554,                0.77697,                0.83128,                0.86471,                0.79356,                0.45122,                0.58536,                0.84117,              0.0090383,              0.0090383,              0.0090383
                     70,                0.60517,                0.60727,                0.98262,                0.75414,                0.85994,                 0.8694,                0.79687,                0.45112,                0.59944,                0.84651,              0.0090241,              0.0090241,              0.0090241
                     71,                  0.608,                0.59764,                0.97493,                0.78979,                0.81448,                0.86327,                 0.7982,                0.44312,                0.59958,                0.84018,                0.00901,                0.00901,                0.00901
                     72,                0.59729,                0.59163,                0.97461,                0.78003,                0.82476,                0.86444,                0.79409,                0.44382,                0.60027,                0.83905,              0.0089959,              0.0089959,              0.0089959
                     73,                0.60654,                0.59903,                0.97076,                0.79857,                0.80576,                0.85572,                0.78453,                0.44776,                0.57989,                0.83818,              0.0089817,              0.0089817,              0.0089817
                     74,                0.59581,                0.59154,                0.97074,                0.78265,                0.82726,                 0.8559,                0.78571,                0.44246,                0.59769,                0.83592,              0.0089676,              0.0089676,              0.0089676
                     75,                0.59486,                 0.5826,                0.97578,                0.80887,                0.80114,                0.85794,                0.78782,                 0.4466,                 0.6139,                0.84168,              0.0089534,              0.0089534,              0.0089534
                     76,                0.60222,                0.58319,                0.97388,                0.80733,                0.80749,                0.86349,                0.79171,                0.44683,                0.60699,                0.83766,              0.0089393,              0.0089393,              0.0089393
                     77,                0.59413,                0.58085,                0.96922,                0.81242,                0.80583,                0.85841,                 0.7886,                0.44296,                0.58728,                0.83641,              0.0089251,              0.0089251,              0.0089251
                     78,                0.59396,                0.58109,                0.97161,                0.80724,                0.80946,                0.86052,                0.78935,                0.43833,                0.58281,                0.83824,               0.008911,               0.008911,               0.008911
                     79,                0.59424,                0.57317,                0.97062,                0.79537,                0.82637,                0.86508,                0.79515,                0.44209,                0.58199,                0.83865,              0.0088969,              0.0088969,              0.0088969
                     80,                0.59569,                0.57561,                0.97057,                 0.8059,                0.82763,                0.86454,                0.79686,                0.43882,                0.59334,                0.83602,              0.0088827,              0.0088827,              0.0088827
                     81,                0.58778,                0.56609,                0.97069,                0.79727,                0.82731,                0.86865,                0.79914,                0.44052,                0.60098,                0.83744,              0.0088686,              0.0088686,              0.0088686
                     82,                0.60191,                0.57903,                0.97306,                0.83576,                 0.7967,                0.86605,                0.79622,                0.44686,                0.60263,                0.83957,              0.0088544,              0.0088544,              0.0088544
                     83,                0.58508,                0.57592,                0.96659,                0.81865,                0.80773,                0.86585,                0.79717,                0.44734,                0.60393,                0.83968,              0.0088403,              0.0088403,              0.0088403
                     84,                0.58288,                0.56285,                0.97025,                0.81059,                0.81186,                0.86459,                0.79363,                0.44336,                0.60007,                0.84029,              0.0088261,              0.0088261,              0.0088261
                     85,                0.58393,                0.57268,                0.96661,                0.80646,                0.82039,                0.86068,                0.79035,                0.44086,                0.60819,                0.83931,               0.008812,               0.008812,               0.008812
                     86,                0.58526,                0.56392,                 0.9684,                0.82314,                0.80351,                0.86686,                 0.7947,                0.44626,                0.59013,                0.84228,              0.0087979,              0.0087979,              0.0087979
                     87,                0.58929,                0.56066,                0.96698,                 0.8205,                0.81156,                0.86285,                0.79209,                0.44684,                 0.6029,                0.83761,              0.0087837,              0.0087837,              0.0087837
                     88,                0.57832,                 0.5533,                0.96713,                0.82197,                0.80393,                0.85857,                0.79043,                0.45071,                0.60777,                0.84192,              0.0087696,              0.0087696,              0.0087696
                     89,                 0.5858,                0.56092,                0.96755,                0.80599,                0.82068,                0.85935,                0.79307,                0.44843,                0.58751,                0.84163,              0.0087554,              0.0087554,              0.0087554
                     90,                0.58573,                0.56232,                0.96485,                0.80344,                0.81644,                 0.8554,                0.78802,                0.44526,                0.59334,                 0.8372,              0.0087413,              0.0087413,              0.0087413
                     91,                0.57853,                0.54987,                0.96315,                0.79022,                0.81677,                0.85269,                0.78729,                0.44706,                0.60762,                0.83649,              0.0087271,              0.0087271,              0.0087271
                     92,                0.57985,                0.55113,                0.96739,                 0.8147,                0.80471,                0.85558,                0.78807,                0.44641,                0.59758,                0.83714,               0.008713,               0.008713,               0.008713
                     93,                0.58063,                0.55143,                0.95921,                0.81045,                0.81055,                0.85553,                0.78832,                0.44401,                 0.5907,                0.83428,              0.0086989,              0.0086989,              0.0086989
