                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                0.69176,                0.74243,                  1.104,                 0.7337,                0.81238,                0.84039,                0.76492,                0.48677,                0.67131,                0.91313,              0.0087271,              0.0087271,              0.0087271
                     92,                0.69427,                 0.7398,                 1.1111,                0.78917,                0.76163,                0.84088,                0.76576,                0.48887,                0.66974,                0.91444,               0.008713,               0.008713,               0.008713
                     93,                0.69206,                0.73786,                  1.101,                0.77909,                0.77192,                0.83756,                0.76191,                 0.4845,                0.68095,                0.91167,              0.0086989,              0.0086989,              0.0086989
                     94,                0.68694,                0.73487,                 1.1036,                0.78078,                0.75472,                0.83766,                0.76092,                0.48498,                0.68645,                0.90971,              0.0086847,              0.0086847,              0.0086847
                     95,                0.68022,                0.72267,                 1.0982,                0.71246,                 0.8269,                0.83806,                0.76118,                0.48481,                0.68228,                0.90945,              0.0086706,              0.0086706,              0.0086706
                     96,                 0.6921,                0.72294,                 1.0987,                0.72653,                0.82491,                0.83839,                0.76186,                0.47989,                0.67918,                0.90688,              0.0086564,              0.0086564,              0.0086564
                     97,                0.68252,                0.73185,                 1.0978,                 0.7427,                0.79836,                0.83736,                0.75998,                 0.4856,                0.67682,                0.90833,              0.0086423,              0.0086423,              0.0086423
                     98,                0.68085,                0.71273,                 1.0918,                0.79444,                0.75783,                0.83903,                0.76488,                0.48482,                 0.6744,                0.90929,              0.0086281,              0.0086281,              0.0086281
                     99,                0.68592,                0.72753,                 1.1004,                0.76564,                0.78895,                0.83872,                0.76372,                 0.4833,                0.67836,                0.91003,               0.008614,               0.008614,               0.008614
                    100,                0.68092,                0.72327,                 1.0949,                 0.7624,                0.78903,                0.83855,                0.76511,                0.47889,                0.67465,                0.90534,              0.0085999,              0.0085999,              0.0085999
                    101,                0.68408,                0.71041,                 1.0934,                0.76309,                0.77822,                0.84186,                0.76794,                0.47944,                0.65556,                0.90347,              0.0085857,              0.0085857,              0.0085857
                    102,                0.68279,                0.72191,                 1.0954,                0.76508,                0.78173,                0.83979,                0.76685,                0.48234,                0.66189,                0.90594,              0.0085716,              0.0085716,              0.0085716
                    103,                 0.6769,                0.72302,                 1.0923,                0.75862,                0.79124,                0.84249,                0.76775,                0.48064,                0.65867,                 0.9055,              0.0085574,              0.0085574,              0.0085574
                    104,                0.68633,                0.71753,                  1.096,                0.75523,                0.79077,                0.84565,                0.77144,                0.48172,                0.65639,                0.90627,              0.0085433,              0.0085433,              0.0085433
                    105,                0.68049,                0.70899,                 1.0897,                 0.7827,                0.77836,                0.84709,                0.77376,                0.47838,                0.65802,                0.90428,              0.0085291,              0.0085291,              0.0085291
                    106,                0.68007,                 0.7059,                 1.0891,                0.76237,                0.79842,                0.84655,                0.77468,                0.47517,                0.65145,                0.90233,               0.008515,               0.008515,               0.008515
                    107,                0.67016,                0.69816,                 1.0838,                0.74897,                0.81031,                0.84354,                 0.7711,                0.47516,                0.65953,                0.90206,              0.0085009,              0.0085009,              0.0085009
                    108,                0.67264,                0.70362,                 1.0867,                0.75438,                0.79664,                0.84139,                0.76944,                0.47386,                0.66132,                0.90013,              0.0084867,              0.0084867,              0.0084867
