                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                0.52996,                0.44132,                0.94034,                0.82125,                0.81792,                0.85783,                0.79768,                 0.4221,                0.62161,                0.82954,              0.0077796,              0.0077796,              0.0077796
                    159,                0.52756,                0.44106,                0.94145,                0.82036,                0.82227,                0.85797,                0.79879,                  0.422,                 0.6212,                0.82939,              0.0077654,              0.0077654,              0.0077654
                    160,                0.51679,                0.43379,                0.93777,                0.81945,                0.82248,                0.85793,                0.79909,                0.42238,                0.62303,                0.82935,              0.0077513,              0.0077513,              0.0077513
                    161,                0.52225,                0.43954,                0.93953,                0.81819,                0.82372,                0.85683,                0.79821,                0.42271,                0.62329,                0.82921,              0.0077371,              0.0077371,              0.0077371
                    162,                0.51702,                0.43742,                0.94183,                0.81047,                0.83051,                0.85719,                0.79827,                0.42274,                 0.6245,                0.82918,               0.007723,               0.007723,               0.007723
                    163,                0.52676,                0.44171,                0.94066,                0.81513,                0.82832,                 0.8566,                0.79786,                0.42291,                0.62705,                0.82925,              0.0077089,              0.0077089,              0.0077089
                    164,                0.52195,                0.43649,                0.94324,                0.81166,                0.82975,                 0.8567,                0.79849,                0.42299,                0.62777,                0.82909,              0.0076947,              0.0076947,              0.0076947
                    165,                0.52641,                0.44479,                0.94554,                0.81389,                0.82946,                0.85653,                0.79749,                 0.4229,                0.62839,                0.82903,              0.0076806,              0.0076806,              0.0076806
                    166,                0.51637,                0.43157,                0.93977,                 0.8134,                0.82963,                0.85657,                0.79813,                0.42308,                0.62866,                0.82901,              0.0076664,              0.0076664,              0.0076664
                    167,                 0.5244,                0.43609,                0.94103,                 0.8159,                0.83415,                  0.857,                0.79811,                0.42317,                0.63034,                0.82899,              0.0076523,              0.0076523,              0.0076523
                    168,                0.51775,                0.43316,                0.93736,                0.81728,                0.83228,                0.85773,                0.79853,                 0.4235,                0.63022,                  0.829,              0.0076381,              0.0076381,              0.0076381
                    169,                0.51428,                0.42878,                0.93869,                0.81719,                0.83348,                0.85776,                0.79881,                0.42334,                0.63175,                0.82896,               0.007624,               0.007624,               0.007624
                    170,                0.51447,                0.43052,                  0.939,                0.81531,                0.82986,                0.85811,                0.79927,                0.42319,                0.63071,                0.82893,              0.0076099,              0.0076099,              0.0076099
                    171,                0.52106,                0.42897,                0.94244,                 0.8124,                0.83271,                 0.8588,                0.79984,                0.42321,                0.63003,                0.82895,              0.0075957,              0.0075957,              0.0075957
                    172,                0.51668,                 0.4329,                0.94049,                 0.8087,                0.84104,                0.85849,                0.79981,                0.42293,                0.63061,                0.82888,              0.0075816,              0.0075816,              0.0075816
                    173,                0.51504,                0.42733,                0.94279,                0.80972,                0.84208,                0.85855,                0.79933,                0.42279,                0.62976,                0.82895,              0.0075674,              0.0075674,              0.0075674
                    174,                0.51243,                0.42747,                0.94136,                0.81018,                 0.8411,                0.85837,                0.79948,                0.42286,                 0.6299,                0.82914,              0.0075533,              0.0075533,              0.0075533
                    175,                0.51439,                0.42967,                0.94039,                0.81007,                0.84109,                  0.858,                0.79895,                0.42294,                0.63018,                0.82909,              0.0075391,              0.0075391,              0.0075391
                    176,                0.52207,                0.42648,                  0.939,                0.80889,                0.84077,                0.85812,                0.79907,                0.42221,                0.62862,                0.82852,               0.007525,               0.007525,               0.007525
                    177,                0.51443,                0.41796,                 0.9383,                0.80926,                0.83765,                0.85795,                0.79923,                0.42225,                0.62921,                0.82842,              0.0075109,              0.0075109,              0.0075109
                    178,                0.51497,                0.41926,                0.93649,                0.80959,                0.83777,                0.85764,                0.79851,                0.42217,                0.62969,                0.82835,              0.0074967,              0.0074967,              0.0074967
                    179,                0.51353,                0.42647,                0.94004,                  0.803,                0.84029,                0.85768,                0.79805,                 0.4222,                0.63023,                0.82826,              0.0074826,              0.0074826,              0.0074826
                    180,                  0.511,                0.42613,                0.93649,                0.80248,                0.84004,                0.85773,                0.79808,                0.42254,                0.63075,                0.82825,              0.0074684,              0.0074684,              0.0074684
                    181,                0.51008,                0.41515,                0.93341,                0.80064,                0.84171,                0.85731,                0.79751,                0.42261,                0.63086,                0.82817,              0.0074543,              0.0074543,              0.0074543
                    182,                0.50803,                0.42411,                0.93848,                0.79938,                0.84576,                0.85703,                0.79731,                 0.4226,                0.63172,                0.82821,              0.0074401,              0.0074401,              0.0074401
                    183,                0.51243,                0.42536,                 0.9337,                 0.8004,                0.84349,                0.85694,                0.79736,                0.42251,                0.63182,                0.82804,               0.007426,               0.007426,               0.007426
                    184,                0.50753,                0.42137,                0.93756,                0.80098,                0.84432,                0.85649,                0.79761,                0.42259,                0.63189,                0.82809,              0.0074119,              0.0074119,              0.0074119
                    185,                0.51205,                0.42118,                0.93484,                 0.8022,                 0.8425,                0.85658,                 0.7979,                0.42264,                0.63178,                0.82799,              0.0073977,              0.0073977,              0.0073977
                    186,                0.51136,                0.41904,                0.93636,                0.80172,                0.84353,                0.85634,                 0.7974,                0.42265,                0.63213,                0.82794,              0.0073836,              0.0073836,              0.0073836
